,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,tag
0,0.7759266746511767,0.5404027003790333,-0.4030434472214711,0.156408990281681,-0.44710791662230426,0.43570515650275,-0.13437851939311526,0.09313016248875604,0.058155425567405925,0.7487639739923231,0.386225892046115,-0.6192399683170339,0.3522947733170192,-0.26469760204048254,0.6532627536296882,0.30087101385917775,-0.407735759181852,-0.3439122664507769,-0.2618954377290624,-0.21211056650996674,0.5143997863693077,-0.4314332984507919,-0.4835025299220378,0.25080328988649797,0.12779937268035535,0.559414593227958,0.1193234345410521,1.0,-0.028871218409466902,-0.26406859590062937,-0.24021070646612547,0.06326607633874899,0.023794861201058462,0.8670502046211914,0.4042039410117199,0.2118310580847901,0.356136153043591,-0.3206732553994119,-0.4201348058043164,0.11688334140859061,0.30762434112758624,0.22416250158868017,0.2716507885951316,0.09313096958976258,0.6399036663529095,-0.3343581745615353,-0.697390010817194,0.24701912726909978,0.6304544886320576,0.2342805470140973,-0.10894818060391213,0.11003540244301233,-0.46147107531996717,-0.12096185946903389,0.19164434988990697,-0.09652228636031232,0.08396200851425914,0.08235017959661475,-1.3051489752487464,-0.5981036702151952,-0.32450686877257107,0.3672019369477126,-0.3211524310092685,-0.1088454112414213,-0.028223690385748363,0.020018442106976085,-0.4672036158028937,0.505585713246772,-0.23909732052537702,0.07401535842381499,0.32235207806282357,-0.03838292449472265,-0.3100115287010042,-0.5802766143326076,-0.4073287053464977,0.2890482209849395,-0.6217319092106011,0.49639910578200974,-0.4242065943204244,0.28459192016328605,-0.2106767555380423,-0.12801217252214017,0.4055918379336284,-0.157760306519191,-0.2515582123070018,0.05917293071427501,0.17690728456093893,0.08554041530071815,-0.22041518724584955,0.6120835233465791,0.6890597912170099,0.868612810541089,0.16483203830500381,-0.012603831013989434,0.3618765027584146,0.49596481856791413,0.31451069698627493,-0.6480135394831673,-0.3747304396509777,0.14165507814027206,1
1,0.941508630484863,0.4779454861374738,-0.4783615783020587,0.11053972311366675,-0.3521380555017439,0.4332860593823221,-0.14125917855952863,0.14976438227976635,0.09227938296808395,0.7908873947025196,0.26414461618047674,-0.6819414464042522,0.28602390229514424,-0.27122836778008125,0.7234722421681967,0.22978249291552996,-0.4334817083034305,-0.335105388619668,-0.26442448013160547,-0.2198057800851437,0.5602031534459373,-0.4116472542727026,-0.4848558209845021,0.25427714588456485,0.06598370757206445,0.5395655798488667,0.07622406670685075,1.0,-0.058858113355730976,-0.40660134831535377,-0.18644863207240597,0.041320487367399135,-0.08061657022441439,0.8775191327579169,0.5077449031071527,0.19557866733680396,0.4292291949033763,-0.42960880839120325,-0.49921456418826354,0.30446331467443044,0.42439103511989223,0.2120739431395963,0.2283371065115256,0.08982231104615176,0.5643984503000559,-0.3618277255480823,-0.802986149585355,0.2800896232601831,0.6586069814983592,0.3502815796717866,-0.12711612449831883,0.15143619270458647,-0.40968013900819256,-0.2106163840291119,0.3109819065404017,-0.14692709946800991,0.07299066595377525,0.09161299168451803,-1.3079009138359174,-0.5884181836363982,-0.3900334836579158,0.4240018040572681,-0.252774928888259,-0.004189823745086324,0.06555099258357529,0.06552966019857938,-0.4487340705886139,0.46901384966087034,-0.22048839776400314,-0.04556919671989017,0.44043606050576495,0.011933793590727037,-0.21775296224266721,-0.4450815260529216,-0.5004864767198248,0.3386232143447131,-0.7742747338133116,0.46253166339042556,-0.5125537123453695,0.3698132892335785,-0.18070899701747978,-0.12335708233537643,0.4304158278655698,-0.12237766327737395,-0.2294200800805443,0.09288750621507363,0.13148160427773095,0.110683950428021,-0.34162923094846315,0.6289897211716463,0.7066352825451168,0.9912863592870216,0.10455164886769276,-0.05445892474840319,0.45188870962257216,0.5192113318066653,0.2882872542168202,-0.957556171305541,-0.373733033351991,0.2546117065937246,1
2,0.5709456979685226,0.6387746981855602,-0.2413574300842791,0.16854262973125173,-0.6485659739698155,0.43810117117951314,-0.13043297256262693,-0.06604568341860648,0.007262188836912536,0.6603093427360877,0.5839395015847152,-0.5221606113879533,0.4787617238196312,-0.3073713062724477,0.5061010620165804,0.4185635131679393,-0.33930245143652976,-0.3227667240707999,-0.266336658667487,-0.17972440400855944,0.4919054705260726,-0.4654190819430244,-0.4580952317647272,0.3036037108474638,0.25177301963384896,0.6312881524042955,0.21872782887480222,1.0,0.005166771702419081,0.018659205543984682,-0.32383860891119787,0.07540046232841977,0.27573691888379304,0.8693781182889552,0.2350965378894832,0.27725124155165315,0.2375473225580446,-0.10741145252282652,-0.29468469195339786,-0.1850608097852526,0.1766750738188017,0.2503931449153068,0.38461524563971866,0.06746750918547041,0.7625004834208317,-0.2671084876131141,-0.5143466060477736,0.16991270043124326,0.6219867771045738,-0.0027658002223596837,-0.09202134750890038,0.10627566045913411,-0.5703968331094534,0.046237442403382664,-0.04040156732142148,-0.03640059151689514,0.10790406727040551,0.0894591866599135,-1.2621747943144368,-0.6015601726791415,-0.22333978475058616,0.2700860553618486,-0.46876320783852843,-0.2646600189431809,-0.16816170370731395,-0.019225587998894112,-0.5311499590505943,0.5492081959174588,-0.21958881459726964,0.25143827312722805,0.13240575466272614,-0.09439193043025634,-0.5070803813869663,-0.7526464264918521,-0.22433421319371255,0.19868734039167127,-0.32556312196509773,0.5219143095759612,-0.27885896062204935,0.1729292401045188,-0.2705353063116095,-0.2051374676164826,0.45235757292564277,-0.2113523389972005,-0.30958752403145634,0.04519407097785088,0.2574184274298648,0.021131300874724403,-0.051747704244513214,0.5908187495223846,0.673320742819704,0.7309729086287643,0.23862239621522577,0.08606509964865094,0.26403409808327977,0.4882071899275222,0.34699320480491014,-0.07518525755831351,-0.4336050408988601,-0.059862962510677215,1
3,0.8447370426474057,0.5229042015338661,-0.39726413511856623,0.12594490740130979,-0.43131658671370504,0.43583687558294654,-0.12005767591068353,0.08842184562888793,0.0650817629372879,0.7527107795074323,0.35736668991193654,-0.6526995013002876,0.3317738272731136,-0.28067713940689687,0.6488756599815327,0.2874725300780768,-0.40670367718260525,-0.3319432824321988,-0.260633059184594,-0.21006461994422634,0.5509472063965065,-0.43295480259091423,-0.4734927146177352,0.2739471929426603,0.13164539059475686,0.5539621950694708,0.12854711067576455,1.0,-0.04509855489588002,-0.28419545758514037,-0.242007848082187,0.04875142738826677,0.03511850118268691,0.8721388212204789,0.4288835150831999,0.22846789261613498,0.38172309650241454,-0.32822998573928575,-0.43432252569197305,0.16508762488387793,0.3596177026512367,0.21932520241000827,0.27297628529734325,0.08263418598472187,0.620266807279634,-0.32838083189588224,-0.7114462757448948,0.23805814011311863,0.649549829662892,0.24689796830682553,-0.11199313166898,0.12799683900623032,-0.4553045078926724,-0.13211287558662022,0.2089998950824308,-0.10414954483556034,0.08157752414605647,0.08979039735192271,-1.284405512651445,-0.594498524219726,-0.337218983195718,0.37569471986913194,-0.3186906009244202,-0.07296301518922911,0.0028223007271715892,0.033872366661126314,-0.47270052691723796,0.4881796830254489,-0.21169645277192353,0.044768757992937155,0.34510963988007903,-0.026973055261518428,-0.30107859136762943,-0.5285749351275754,-0.4111766405819088,0.30027709608614095,-0.6459660024707602,0.4763554965283538,-0.4530814521514456,0.317170253136521,-0.2143592219341583,-0.1419364613769194,0.44878605471767036,-0.1385026432926158,-0.2436119030283817,0.09068792120266811,0.16505460378875583,0.09007676053644263,-0.2536607135847952,0.6216909124983755,0.6935636467266574,0.917471059889263,0.15026858576661042,-0.015028954278328652,0.40546897143191607,0.5086680672677606,0.30375341346908147,-0.7105538554694053,-0.3962988911089898,0.16155656120719702,1
4,0.6752221231521345,0.5917232015568478,-0.32902362449306394,0.1641032900488922,-0.5450722637121179,0.4421520660556571,-0.12869821827722158,0.018202527975520577,0.02992077084129868,0.7060144453264842,0.49868516960650777,-0.5680225994039154,0.41998622398005175,-0.27935029361583746,0.589270344947148,0.35926092489163824,-0.3887046291793666,-0.3329365292210632,-0.26548771336734084,-0.1900749794058095,0.4956446970871267,-0.4520687486834349,-0.4584347685052306,0.2693152516508807,0.17785350108630726,0.5806527439897088,0.16696637094406022,1.0,-0.01406605282961588,-0.11974866216774947,-0.28759728922126143,0.06579363319830182,0.14078184396760782,0.8618186469073003,0.3253948979304181,0.22972416372223414,0.299766329011106,-0.23146647247067964,-0.35375529636986464,-0.03599450662469198,0.24500640193945958,0.2453773777936225,0.3350191541153526,0.0818828442645812,0.6933381280141901,-0.3012508712363356,-0.5999694240841004,0.21770261378175113,0.6247565050637212,0.12134624303566444,-0.09390449614280963,0.10953032062336317,-0.5096320580272757,-0.031167401001913037,0.08890555236060922,-0.07028147758688338,0.09194227727179212,0.07667082376738384,-1.2791165680066996,-0.5907277230355212,-0.26709156665646244,0.31617594240390634,-0.39785628465961703,-0.18319871417995465,-0.07959131058839872,-0.007086500013601682,-0.501799800341161,0.5176977926762824,-0.2276471914645561,0.16229459494845022,0.21903183341294397,-0.0674489331224983,-0.4060244493965364,-0.6567968152703583,-0.32198886501426605,0.2324139869542676,-0.4742648968788667,0.51136862674672,-0.3495303970389462,0.23620940282418837,-0.2437398197486274,-0.16131371682947976,0.41856164348599245,-0.18406693413655895,-0.2858080709781924,0.04547535207998084,0.20932237794748712,0.05279796008025362,-0.1327112398559842,0.6053867090167541,0.6771699412504161,0.7954093648980015,0.20617597253193626,0.026511061576509468,0.3077932888732163,0.5000221398192536,0.32334642562369104,-0.3627735953457157,-0.4070209308200202,0.03854428650777864,1
5,0.4639486894184237,0.6602569700479896,-0.21266531597545238,0.21210083594094922,-0.650496912918588,0.4430750203007828,0.02113366694248419,-0.08573850022033885,-0.07101975389256847,0.7039420266436011,0.7465649498293174,-0.5675797342870849,0.5120146117716187,-0.27206109699469616,0.5111711783135464,0.4287189106195695,-0.42882347426503986,-0.3106281986126062,-0.2591112317802671,-0.09600543056380668,0.4297549481624036,-0.5579301496615755,-0.4655772352933985,0.20855877869490266,0.3743505637188156,0.45191267503850563,0.11443808430057341,1.0,-0.027872273482152387,0.14882489938113205,-0.47011968512056207,0.029933249695462905,0.2710624253447299,0.764647925789874,0.22396270413273756,0.24046144153555324,0.33025184653854167,-0.16019225573566218,-0.22077384717593473,-0.3738684034966877,-0.02601152256685984,0.27559587704964805,0.33955043183338196,0.13663386559861457,0.7178250076352785,-0.15417446273921073,-0.4118767788190507,0.07838142008385562,0.6607581717811627,-0.024614872891583706,0.07740036239838903,-0.012931611794634977,-0.6032041032983861,0.20983942427257518,-0.10065017274813687,0.06717933190486362,0.0632924647439884,-0.012490347885137358,-1.3185218983020983,-0.6412715430421282,-0.017766099854729187,0.28496156322200134,-0.5259959158333329,-0.24438253610487307,-0.09838409701776599,-0.08201332364316746,-0.4482694933245304,0.4307555814769994,-0.2529057339292457,0.3327188416146752,-0.01912607648233337,-0.20551411440252954,-0.5211133892486188,-0.8690993399401832,-0.22692545070754294,0.047790806868602126,-0.11019949042551468,0.663152767680528,-0.19819550454612078,0.15533594537542647,-0.3413019418038491,-0.04126641300274747,0.399996866228822,-0.10643966267663683,-0.1919081240511417,-0.0004961487165733988,0.21426300068354465,-0.014139947386901747,0.04830030212367784,0.6214565717365207,0.6594131249267194,0.6969690695675032,0.24366758906985383,0.04652311760702565,0.16639720276342657,0.4355223531433961,0.3447816216346942,0.07575123116351214,-0.4337534339959549,-0.16713694806880214,1
6,0.6751976733942326,0.5987094152063709,-0.34222827693051294,0.1728430549415461,-0.5464544541587136,0.44643513093981163,-0.13398850942987908,0.03201175908594806,0.03207614998450782,0.7159946895959811,0.487549165188017,-0.5711278208148242,0.4154712254800623,-0.2642724247208539,0.6034987961920847,0.3590100328107851,-0.38757166810768273,-0.34007519844800843,-0.26757195653576743,-0.20272999802047642,0.4957283726427453,-0.44832030244676807,-0.46860493046797075,0.2597533339921047,0.16256411443873414,0.5873272288536775,0.15256625416655611,1.0,-0.0004500165023612318,-0.14999230609187383,-0.27675122242660205,0.07135647501171707,0.1220943931782136,0.8754450486719173,0.33384391552391585,0.23590671969058188,0.304001589619504,-0.24032757968099835,-0.3679330073233596,-0.02405533727394083,0.24393016402632928,0.23361148882833055,0.3454101453804829,0.0853598120325241,0.6976191450384193,-0.32267518967617925,-0.6011523384246381,0.22287772313057855,0.620491465518643,0.1405302164300291,-0.09164110125903563,0.11074127744163385,-0.4941662063137421,-0.03520654727909737,0.1070144610388075,-0.07102793006217373,0.09559495025584898,0.07730668079241629,-1.2996385841743656,-0.6079683791821661,-0.2820597946373261,0.32715553604872605,-0.39590777587750586,-0.19530653754937077,-0.07735858027256304,-0.01824706432072698,-0.5068385325153696,0.515145692544661,-0.2302505511523169,0.15430825831655562,0.23287348675711958,-0.06973715809648931,-0.39936213242675,-0.6724989058847064,-0.33779184510384413,0.2432750402730076,-0.505541690386771,0.5269171891311852,-0.3461958340937292,0.24665518280210028,-0.24464623843481922,-0.1469018674453295,0.40325662030493586,-0.20101749911376207,-0.28294413422651415,0.03442386318426138,0.2120414135637085,0.05664553237767029,-0.14157295663084105,0.6186549355491388,0.6785077628210644,0.8013491530952584,0.20816946793083269,0.02134479277779351,0.30689716062418126,0.49433634635340407,0.330983594153342,-0.391753707226037,-0.3975216292299304,0.05859453116565011,1
7,0.7868529367305221,0.5491046752485237,-0.37650025603762155,0.1400484295382958,-0.4741635622439556,0.4447472349406883,-0.12562521625960194,0.06534802754341908,0.05586370202244653,0.7426297909528582,0.40454099446561953,-0.6234149487409311,0.3668783283126809,-0.28160770670636415,0.6368830056423728,0.3117401602129936,-0.3992698405363324,-0.33581517632254476,-0.2669352053468362,-0.20958186631683096,0.5370399055298368,-0.44622899253729237,-0.47750360232847733,0.2704964263451786,0.14626545303402216,0.5699386007241574,0.1395532393050425,1.0,-0.0348694302778011,-0.2306130008190621,-0.25350986662998776,0.05353059298829934,0.06881026042835502,0.8781339610167197,0.3965255258734072,0.23018943218550375,0.36008216790950837,-0.30200110125115104,-0.4084192169637067,0.10307002784211104,0.31962841512032913,0.22556179454516756,0.29741689615998934,0.08383611708851756,0.6506049800856366,-0.32431514515894194,-0.6750829673576976,0.22839662108413356,0.6483841967904512,0.20845667920431832,-0.10517363797244145,0.12202407633142649,-0.4731188994731407,-0.0997643060397967,0.1716663180962604,-0.09648908189757002,0.08922947010088057,0.08327611425577325,-1.2934789897989678,-0.6028935815474963,-0.3126536071151415,0.36068926493621417,-0.3488801753874905,-0.10929154687106012,-0.02411507075480924,0.022262039751032865,-0.4816689219818594,0.49090851479553477,-0.21822780007586706,0.08165923570416965,0.30810463778894726,-0.04294663916485415,-0.332442861939745,-0.577124032602406,-0.3891527355548857,0.27287537701520836,-0.5900536807415735,0.4914011076144283,-0.4173215995280793,0.2915557268621848,-0.22079244461018951,-0.14581220250495913,0.43830422347398995,-0.15289570381777062,-0.25965145812382795,0.07767841437584826,0.18543098907107758,0.07446341077013884,-0.2189879659214569,0.6151043988194196,0.6879992848571049,0.8891149216029044,0.16516834737152372,0.000610206713455354,0.3738802877394522,0.5059219561983453,0.31414206970620484,-0.5992104318790232,-0.40079885166024287,0.1238999651026119,1
8,0.7434840417977033,0.5806715573730961,-0.3902889358193282,0.16267072414414566,-0.4862018262652444,0.4462256830937772,-0.14008921228799012,0.070157850169431,0.050298418360655225,0.7358629955084511,0.41881014218691126,-0.5989516434228516,0.38126515164804503,-0.2584119094864943,0.648634969746088,0.3190038523448371,-0.4076232423955016,-0.3430697312757244,-0.278722439570191,-0.21066485347374117,0.5121431655493547,-0.4355522412125743,-0.4728588123472845,0.2390832429462934,0.11438092955692408,0.576942452023606,0.12377550536838855,1.0,-0.00841939230648507,-0.2191279289543582,-0.25472171436508484,0.07369867080633452,0.052529495807206075,0.8784898353736887,0.38661667347318046,0.21945315025348613,0.33605227080076133,-0.3077094515989503,-0.4095946585629945,0.05279472674272547,0.2932228142152445,0.2343949393592355,0.31017864692014074,0.08385357749973336,0.6570987560082083,-0.3448859950180512,-0.6595776393466681,0.24754044879761558,0.6260422893113672,0.1987800045405831,-0.09604492717781665,0.12312053636376726,-0.47196980495067115,-0.08649708334499495,0.1633934034541194,-0.0921808284882153,0.09228565366011278,0.07249379302813745,-1.309554157965192,-0.6036811717144225,-0.3130487432460221,0.36005417628299347,-0.3521520898516688,-0.14429295949893392,-0.03278978989662406,0.006426030176324299,-0.4868258706314998,0.49621269338278745,-0.2262649071989846,0.11435270005265462,0.29393658813037704,-0.04661070674227483,-0.335158611139954,-0.6149473673862352,-0.4006071371688449,0.2720586655901759,-0.5877651956143798,0.5171111390860209,-0.3890019402834395,0.29111089861249556,-0.2273329238119365,-0.13009977851737023,0.39728489460898003,-0.1831651156254019,-0.26973540043646554,0.040735342967461556,0.18856059505330575,0.07869776671903739,-0.1978774957201115,0.6177433003715608,0.6865604693637156,0.841025344342598,0.16891721162883322,-0.006789873327988787,0.33970325887354014,0.4926671894647793,0.3243499326869057,-0.5584518650584099,-0.3828152437512555,0.11602571321422529,1
9,0.8794084420486321,0.5106739645205449,-0.45453448108676825,0.12974080875669872,-0.39534520281797614,0.45607316644087126,-0.13881139533529332,0.1391970586922383,0.08359132326764318,0.789518979157008,0.322776927780647,-0.6662583194452862,0.32373562395387223,-0.2644407216823694,0.7148259074021935,0.2629035147607558,-0.4343692029783653,-0.3516348968596359,-0.27010344368204475,-0.2252449153789842,0.5487134970042286,-0.4275083949623815,-0.48964256723203825,0.2502472183612364,0.07573633607574867,0.5447399356510669,0.09779328867901424,1.0,-0.042953451311240606,-0.35913310255738423,-0.20865179200440173,0.05010042180999556,-0.05038973104644044,0.8918084185763918,0.47123099758115183,0.20021465591633975,0.41144428404230665,-0.40802802944361843,-0.4680750230007024,0.23931693378297952,0.39294289621843065,0.21948615280114533,0.25147836550936437,0.09869369761973344,0.5961968349365594,-0.36743686931119884,-0.7569422287254821,0.2762380408839851,0.6556977377878676,0.3157135706644041,-0.10942567898649384,0.13893198086615818,-0.42572197887402874,-0.17649153736733897,0.2908093204782275,-0.12594670158866547,0.08000758725617957,0.0810720296864662,-1.3267434264044862,-0.6053230992834483,-0.36407352744423604,0.4095366641595286,-0.28204626581112197,-0.051757166780289604,0.04705897370461384,0.03885793377152523,-0.46718911194857715,0.47484452961926676,-0.22569457076701852,-0.0004423011598600217,0.39185036947483176,-0.015398122334810992,-0.24824221485968734,-0.50532208487637,-0.48020959376748124,0.31568547542639314,-0.7382242492216494,0.49064062166352734,-0.48224355272115105,0.3525506434612335,-0.20087731867904515,-0.11501643567072356,0.4180133089226834,-0.14752579971151686,-0.2479485992569753,0.07640582386493021,0.1567073361798563,0.09609835242327504,-0.29657902905551214,0.6312798074032648,0.6979619300297998,0.951649657605776,0.13745857382180748,-0.04915636931662945,0.4160521863279672,0.5171761221379207,0.29613455742302075,-0.853239913785306,-0.3770356965120199,0.21429181151341797,1
